x,y
0.0,4875.6819202889565
1.0040160642570282,3475.944260271499
2.0080321285140563,5375.193618906225
3.0120481927710845,5696.649452132784
4.016064257028113,4662.37212621068
5.020080321285141,5303.223916614129
6.024096385542169,6026.3823376668115
7.028112449799197,3838.603415051789
8.032128514056225,4947.0941827659335
9.036144578313253,4970.4563716554685
10.040160642570282,4259.452142886754
11.04417670682731,4373.995572000563
12.048192771084338,6874.3350155127155
13.052208835341366,4079.7410911600336
14.056224899598394,5244.748678770373
15.060240963855422,4871.833433055246
16.06425702811245,5221.350343668714
17.06827309236948,7213.019021472845
18.072289156626507,4917.859678189403
19.076305220883533,4030.9173840928047
20.080321285140563,5923.517192676583
21.084337349397593,5110.852057959997
22.08835341365462,5387.033431645239
23.092369477911646,4733.669648337677
24.096385542168676,5712.385845091636
25.100401606425706,5943.149001641781
26.104417670682732,5083.492568140688
27.10843373493976,5340.443138899428
28.11244979919679,6053.333136629231
29.11646586345382,5859.235429969246
30.120481927710845,5106.812902737301
31.12449799196787,5653.422386196229
32.1285140562249,4265.185809040674
33.13253012048193,3638.8975991446155
34.13654618473896,4176.151145106311
35.140562248995984,5144.11728465408
36.144578313253014,3649.1935269645537
37.148594377510044,5550.932335622984
38.15261044176707,4176.341720709198
39.1566265060241,6072.716158987683
40.16064257028113,5305.851662832289
41.164658634538156,6338.042034548274
42.168674698795186,5569.889026235903
43.17269076305221,5672.874674690532
44.17670682730924,2483.146113697397
45.18072289156627,5177.207970478372
46.18473895582329,5015.248047417134
47.18875502008032,5664.377206415131
48.19277108433735,2771.169125394264
49.19678714859438,4015.244903237909
50.20080321285141,5601.189295899994
51.204819277108435,3573.253077410761
52.208835341365464,4163.56933298565
53.212851405622494,6388.392728803536
54.21686746987952,5948.095993572598
55.22088353413655,4199.209262410763
56.22489959839358,4834.857553465033
57.22891566265061,4300.206762477289
58.23293172690764,3525.668596392331
59.23694779116466,3757.077998173708
60.24096385542169,6139.573014891854
61.24497991967872,4436.096970293684
62.24899598393574,6142.858783735911
63.25301204819277,3310.6661365777854
64.2570281124498,6341.723717593048
65.26104417670683,4130.132456031646
66.26506024096386,5538.269974904189
67.26907630522089,5718.430576107876
68.27309236947792,5031.453269005689
69.27710843373494,5285.262476050751
70.28112449799197,5288.043818753522
71.285140562249,5627.141502067229
72.28915662650603,5394.769855538478
73.29317269076306,4145.291429596765
74.29718875502009,5291.916946861209
75.30120481927712,3281.3113764160967
76.30522088353413,4039.343462505857
77.30923694779116,5087.7526635671
78.3132530120482,5748.192218090178
79.31726907630522,3654.2316847764555
80.32128514056225,3503.7830118017896
81.32530120481928,3007.988589314136
82.32931726907631,4539.7879421142725
83.33333333333334,5652.705683743152
84.33734939759037,3314.903551771303
85.34136546184739,3366.37640522895
86.34538152610442,4866.670990267536
87.34939759036145,5056.626397940616
88.35341365461848,2699.6598425309085
89.35742971887551,3358.0815290768296
90.36144578313254,4043.709820006106
91.36546184738957,4760.484260409102
92.36947791164658,4274.384898458773
93.37349397590361,4751.917228204555
94.37751004016064,4979.965211238108
95.38152610441767,4705.7893848854255
96.3855421686747,4157.757041133636
97.38955823293173,5042.776329291479
98.39357429718876,3310.1580378464228
99.3975903614458,4208.533396412776
100.40160642570282,2649.8156742279975
101.40562248995984,6614.591098109453
102.40963855421687,4016.217285937102
103.4136546184739,3626.038123722357
104.41767068273093,4090.655947596719
105.42168674698796,3306.9770642516214
106.42570281124499,4339.0214689491895
107.42971887550202,5638.794319238792
108.43373493975903,5179.281955009463
109.43775100401606,4709.539566832155
110.4417670682731,4838.625404759687
111.44578313253012,1981.4023246028632
112.44979919678715,2592.107308706728
113.45381526104418,4046.755531746851
114.45783132530121,4565.456472121674
115.46184738955824,2715.9866672376593
116.46586345381527,3657.1369832927335
117.46987951807229,2684.2163794697194
118.47389558232932,3260.3053295454197
119.47791164658635,4602.858989388721
120.48192771084338,2712.249467522513
121.48594377510041,2785.603691252811
122.48995983935744,2550.3165903132513
123.49397590361447,1605.1920934069014
124.49799196787149,3619.4141619842053
125.50200803212851,4413.270027442387
126.50602409638554,924.1868527905824
127.51004016064257,2236.134847956148
128.5140562248996,1434.0082706302533
129.51807228915663,864.9273272623498
130.52208835341366,3161.0891262642162
131.5261044176707,1980.6371191946723
132.53012048192772,1724.7966917918397
133.53413654618475,2343.1013914029204
134.53815261044178,3645.5671464633265
135.54216867469881,1235.121711210942
136.54618473895584,1769.4663911517791
137.55020080321285,3082.2530112686204
138.55421686746988,3305.9911323223637
139.5582329317269,1714.9732923160138
140.56224899598394,1547.760434480082
141.56626506024097,1536.4548353234159
142.570281124498,1178.1386114261793
143.57429718875503,403.45692046785007
144.57831325301206,2365.4958767851517
145.58232931726909,281.9494576103916
146.58634538152612,2266.974128743201
147.59036144578315,867.7955490932869
148.59437751004018,3283.3773978081385
149.5983935742972,2293.5127458749175
150.60240963855424,901.0131399168317
151.60642570281126,3127.4503227110954
152.61044176706827,1811.2644942291029
153.6144578313253,-112.69593989517648
154.61847389558233,42.09551794988283
155.62248995983936,-368.5149083825536
156.6265060240964,427.7768554574387
157.63052208835342,278.4281631538306
158.63453815261045,371.69579952419565
159.63855421686748,2025.933648140141
160.6425702811245,1189.7620931308236
161.64658634538154,1018.5138600006594
162.65060240963857,934.484759403679
163.6546184738956,341.0991570236937
164.65863453815263,160.1306847397526
165.66265060240966,-315.71851511250566
166.66666666666669,-419.68909523872367
167.67068273092372,1654.9373179866518
168.67469879518075,-586.8327025243431
169.67871485943775,-729.5758978367031
170.68273092369478,634.6056827119429
171.6867469879518,-491.44690994274015
172.69076305220884,1643.9638336259047
173.69477911646587,-507.2750616941303
174.6987951807229,387.29356700361643
175.70281124497993,-208.29673744152814
176.70682730923696,-631.1346524732937
177.710843373494,-861.616512658659
178.71485943775102,-764.06512765742
179.71887550200805,-1464.4095368526732
180.72289156626508,-1408.6286387740886
181.7269076305221,-510.1727238497592
182.73092369477914,-1457.619304858001
183.73493975903617,-886.4141312978976
184.73895582329317,-552.3487090297452
185.7429718875502,-2364.7204155397903
186.74698795180723,-1091.2727347785187
187.75100401606426,176.73796885547335
188.7550200803213,-2758.1651101041707
189.75903614457832,-2304.8554874263937
190.76305220883535,-1310.50166255894
191.76706827309238,-1639.2069375459957
192.7710843373494,-2104.006487963477
193.77510040160644,-1758.956341480404
194.77911646586347,-3299.1992627844934
195.7831325301205,-2312.2917901959427
196.78714859437753,-2991.4887615660323
197.79116465863456,-4220.580204497482
198.7951807228916,-4802.000546458309
199.79919678714862,-2504.484360264508
200.80321285140565,-2203.9909767618706
201.80722891566265,-1726.2581003225687
202.81124497991968,-3658.2564511294318
203.8152610441767,-4754.96549683174
204.81927710843374,-1649.4531091805097
205.82329317269077,-4243.703825950935
206.8273092369478,-4543.008070679959
207.83132530120483,-4572.931657170944
208.83534136546186,-3912.714345301505
209.8393574297189,-5098.920056788436
210.84337349397592,-4926.714797964646
211.84738955823295,-5890.490704050228
212.85140562248998,-5274.210241771365
213.855421686747,-5054.028101688175
214.85943775100404,-5885.256541525466
215.86345381526107,-4398.069177210299
216.86746987951807,-7724.6675097635725
217.8714859437751,-5005.247896131948
218.87550200803213,-5241.623746765324
219.87951807228916,-5960.98852929247
220.8835341365462,-6354.366583982193
221.88755020080322,-5587.117391486888
222.89156626506025,-8760.868440466435
223.89558232931728,-5824.567968891118
224.8995983935743,-5349.765258501866
225.90361445783134,-5764.913219491031
226.90763052208837,-9444.570198819058
227.9116465863454,-7036.199393268536
228.91566265060243,-6692.713458855093
229.91967871485946,-7084.849088758384
230.9236947791165,-8516.747247567157
231.92771084337352,-8506.339388780885
232.93172690763055,-7315.967084865258
233.93574297188755,-6495.485947654402
234.93975903614458,-6823.302170103518
235.9437751004016,-7731.437670315358
236.94779116465864,-8898.781340649866
237.95180722891567,-8509.797659871923
238.9558232931727,-8602.529093631556
239.95983935742973,-9086.661076847886
240.96385542168676,-9889.818191639555
241.9678714859438,-9775.522545924823
242.97188755020082,-9214.53025868707
243.97590361445785,-8967.616090591622
244.97991967871488,-9618.736856383392
245.9839357429719,-9554.433827616542
246.98795180722894,-9808.100568508282
247.99196787148597,-10762.873363247929
